lat,lon
93.005047,60.030286
64.297475,25.911864
3.999909,-9.307561
115.471923,-30.912371
23.368307,17.100153
74.396306,38.210883
104.369453,-79.543326
65.065440,39.291009
60.211255,-79.884883
44.500222,24.664841
133.718073,41.266965
4.937669,1.866936
51.273745,43.705803
120.108484,-27.479518
121.395763,-55.575990
19.822429,-58.314453
27.779267,-89.131682
96.042761,37.143374
65.738371,-18.451640
14.370975,-8.276421
168.385095,-35.469509
83.408133,-64.514013
69.314442,81.321527
168.558284,-36.818389
27.822395,44.536187
38.496083,15.560908
95.183840,-25.685337
113.304315,2.105982
151.446908,-35.053184
142.711800,35.254675
157.994457,-70.271480
97.902084,49.669404
144.281422,7.348569
106.828267,-45.423071
169.445688,6.129894
157.552231,-40.507476
70.075492,36.314767
135.919847,5.621076
65.438806,68.741238
19.838878,21.352298
125.549803,-42.580665
82.954655,-26.042879
99.128057,-64.776587
175.627689,16.490980
63.507445,-2.708000
137.860796,55.836558
66.940922,-36.821161
142.600952,80.947903
140.875836,-62.062101
179.148797,-88.237286
5.591359,-31.812413
127.196233,41.333193
135.369638,-22.475825
117.370926,80.809192
126.990216,-45.664681
23.230769,-26.311557
91.948262,70.898724
171.419761,-78.041077
135.321188,14.813799
134.208440,-47.733820
24.062602,89.293948
71.876531,-0.287425
51.831200,-26.407628
99.381579,-7.084507
19.613104,61.147634
171.224303,7.331533
145.719970,23.059803
133.597374,-83.365098
110.014932,82.480816
30.023075,48.947442
142.030135,-61.773985
29.115472,-28.540862
150.107025,71.021478
100.620221,-70.516813
64.688719,0.770052
1.127718,59.626404
129.182918,51.424399
173.181505,-12.576900
86.533013,-61.247951
176.667201,-54.360873
8.146442,0.214052
78.632930,-6.607927
72.312827,-3.257060
164.395164,10.039154
119.252408,-69.404808
76.931884,3.520732
13.194087,-53.407539
25.574596,-69.597262
19.058239,88.327515
102.745570,57.205813
80.216727,-85.997421
61.304681,-35.907938
156.134297,-5.811798
21.357483,49.622316
28.733305,-44.767648
27.006170,21.734473
75.805836,59.896930
83.267246,66.751506
179.002216,-3.119835
46.438204,86.240639
165.015247,-69.730442
82.737067,4.339189
127.717105,-64.979518
83.222254,63.112653
32.194682,49.905523
41.056255,-79.135926
37.623953,19.416352
178.220418,-6.798624
131.135939,43.443917
59.022708,-24.806795
142.398215,27.410553
105.707925,-14.114461
38.198554,55.033766
20.775414,30.398200
158.055718,37.953439
138.008974,-45.060612
36.908986,-36.304594
83.366046,53.211879
96.446373,-49.664179
153.746271,22.944731
114.432577,7.838158
24.360478,-24.830942
38.530137,-77.917492
50.981596,73.362301
16.778711,-74.130424
70.718518,6.062456
126.910398,6.666611
48.141603,-55.795706
151.725901,56.145831
92.751052,76.058096
91.159724,54.913356
5.097421,-66.100523
129.568517,-87.710927
26.225485,-38.102423
163.214927,3.226217
52.957597,36.351945
3.669107,-89.698229
119.062115,-63.265056
161.883533,51.118638
40.772881,-45.981597
125.182909,-68.999998
76.028420,46.537354
28.060192,50.529236
166.069052,-52.212527
14.375578,17.480898
106.664815,-27.738454
102.602389,-10.240581
46.893064,20.428076
87.801234,-30.407910
4.836598,-68.339491
132.705190,63.313386
172.494639,42.493019
91.774862,-56.040509
90.190032,63.304868
40.417024,-58.673214
176.600437,-32.795748
115.762407,-25.197190
63.503607,-48.329690
67.685132,-74.330631
66.425098,-69.255557
58.976851,87.419933
52.165856,-87.367902
145.989348,35.625764
161.302917,74.691887
86.457014,-36.602849
80.624475,63.293527
139.052224,-33.429504
52.749059,-45.121025
163.466342,4.905017
171.566226,-21.575027
159.263588,-20.802381
30.831611,-57.450377
156.943470,23.300653
159.730499,2.742583
131.736454,56.930652
85.087958,-32.480409
89.978070,27.535678
113.358157,11.958990
87.308026,23.632318
133.113951,85.954019
15.106012,-58.690943
39.263363,-86.881544
97.411083,41.831802
62.330478,-63.592205
66.322121,-54.338310
5.526140,17.073166
58.265785,-51.272756
18.047161,62.978550
85.058053,-22.817393
46.058276,-85.580962
82.144244,15.277001
7.236121,-46.065633
20.185590,-36.806060
156.479967,-36.233918
5.238629,-55.066086
51.536972,4.742437
108.130211,-4.365267
58.110645,76.616303
136.865239,33.321220
97.859931,13.186629
156.751538,14.393980
34.617630,-88.928277
168.714476,69.030120
125.471997,88.706766
42.508937,89.261318
145.270373,79.172719
174.308508,80.885445
138.406315,59.094706
7.323181,-29.066814
156.263794,23.124227
67.209402,26.422517
38.109067,2.726487
0.725869,38.391060
174.452400,-86.669303
46.102260,3.324748
9.951994,17.030325
135.054741,-73.885471
75.333571,-24.125300
42.837228,-17.517921
142.479532,-53.585328
87.856839,56.266693
90.938125,13.965426
104.364940,30.850366
66.889233,1.575483
125.309928,52.171170
63.319818,-21.112216
117.757779,-9.535287
77.344769,38.761922
4.350162,25.167257
164.461325,-89.187408
150.341501,3.048278
152.966719,-61.658309
28.905483,75.889758
104.000248,-77.224543
61.808954,72.712354
155.438266,-56.862110
0.189876,-54.032634
128.269637,49.449546
31.798841,-6.966721
155.906153,-57.711276
151.069549,-0.667321
36.094338,-49.917531
37.257723,-29.158624
123.270985,88.471469
144.055742,-16.032818
67.265917,17.168843
30.059337,-52.882351
51.945763,-27.989631
89.513030,-72.276267
21.110244,-4.952602
14.262729,43.768596
65.990958,-48.838733
64.404705,-16.522786
84.234770,-25.713065
3.062962,-73.644506
56.335898,-23.748359
37.740294,51.634891
7.004562,-74.176848
123.397657,-71.122800
66.995380,-75.664157
154.557040,33.180595
82.519606,-73.566398
145.949876,-86.125337
106.674974,-80.747388
49.670696,-12.718440
56.808131,-15.004719
80.199314,-77.593289
169.752616,59.185457
11.039323,-22.340310
56.872093,30.901771
9.618649,-63.494736
137.524696,2.892707
76.102255,-11.789250
78.221749,-55.879388
46.975501,-28.191849
18.166069,45.690120
66.623012,-77.351339
166.042790,-68.997038
150.017775,72.218060
162.038035,-69.194633
168.791993,-31.587253
52.902617,4.503050
52.511336,39.220096
54.450440,60.659146
105.950450,-49.306045
89.165352,82.952782
59.382162,-74.894476
179.462410,-63.748927
65.056037,-25.664124
105.244676,-14.171235
141.772525,-87.758319
8.691586,-22.719206
168.693612,-75.328012
3.780280,-68.033762
84.571098,33.891830
172.580578,-13.021711
67.268374,-27.193791
51.338247,-86.961408
136.665852,-34.784415
112.203085,-85.382376
110.746225,19.923192
138.592974,41.121551
0.784872,10.375288
8.198087,55.754106
14.909261,-42.236183
30.816881,85.566135
149.117412,4.735511
128.285248,-35.800083
139.649776,-38.660224
61.511536,-5.900047
103.199256,-73.198107
96.221661,55.299213
67.634708,44.478292
52.200519,-22.923769
53.225955,2.245695
25.499255,-85.612304
129.659822,45.214496
93.829540,70.659126
37.542465,27.233512
163.517349,0.109745
27.276113,72.364882
162.805064,-18.735489
178.621526,-17.363240
120.450823,-83.567743
27.509041,78.466186
92.668594,25.372718
175.740565,-19.297472
158.458612,-54.941484
178.470554,-31.318326
158.754848,-18.336193
118.080745,28.542944
127.039896,-67.016120
149.689253,-19.157989
30.889408,-53.894898
6.344822,-35.232677
82.990623,-27.858647
20.535199,-6.420195
148.970908,-65.936682
97.201618,56.266707
28.522644,-74.452511
125.021533,88.428784
94.882394,-59.290822
147.913957,-75.852614
102.237744,-6.043882
16.514041,0.277836
124.890307,-14.608150
138.347640,-27.162909
42.913496,11.616512
0.018487,48.586664
94.227618,-28.606677
56.509536,-81.296789
84.272651,60.827829
134.968224,44.203538
17.877244,-9.075070
124.062287,80.033460
23.815272,7.849170
103.938847,-64.772236
137.075885,-52.071659
148.300745,37.595710
4.538809,68.837495
72.474206,26.729689
154.130093,-71.358994
173.701583,-18.033781
122.730893,11.407370
128.055870,-13.773307
24.879832,-53.707475
64.404963,-20.276921
175.963771,82.579824
179.489325,-69.870214
83.221291,-20.279781
125.835261,-74.593671
169.347256,-4.546802
25.618707,-59.787049
174.914808,0.299772
167.675561,-29.085687
144.492418,36.013178
13.310202,-18.310230
108.815866,10.783056
130.852521,-51.614559
30.467781,-17.546097
139.895867,47.237247
151.390282,63.798930
135.920892,-63.273462
72.756776,-29.907795
152.224421,78.145961
101.115807,3.423071
171.790338,88.657893
53.807750,-84.756634
61.756459,51.336589
166.997946,7.428857
100.879396,-61.362442
36.758233,-14.605863
64.579156,50.485864
108.840704,-2.778711
19.825731,-85.297662
72.969263,-46.870324
98.524045,85.914523
82.802911,21.252911
61.665954,82.956047
115.609136,-87.519190
159.149542,42.937942
54.033066,-34.189653
161.875446,36.637519
8.647350,64.767863
169.455016,3.776391
161.998879,-85.410802
145.922252,2.840902
179.617917,79.719378
52.798231,27.158510
89.074824,25.845702
143.536964,-44.804081
145.009527,59.302008
89.134037,35.645720
77.841866,38.441005
138.413515,-14.274300
58.103599,-69.763411
165.839133,-80.432593
178.810947,-59.041665
42.456490,-79.479689
174.159484,1.359426
24.354553,-80.683504
3.905834,-84.388275
33.288602,-56.871567
128.050255,23.894988
124.089231,-0.583484
129.504934,53.774813
87.911273,-77.245878
165.603982,-64.529703
83.150370,-30.587869
110.734444,40.690677
118.632849,42.712701
158.096123,54.306480
43.124120,70.019426
48.864306,52.497971
147.951948,51.763273
79.115062,-28.228399
6.906697,46.971710
161.820769,31.807901
44.347768,-36.257531
46.727232,-78.132806
146.055877,43.971376
74.498761,-77.299585
136.684772,-80.109707
138.753913,-16.531843
75.199919,-54.321804
7.877129,-0.428272
44.629188,-0.731692
54.589367,20.597240
72.780111,84.299524
16.739838,64.802907
146.835649,10.119020
22.673771,23.300488
63.979785,44.496420
156.875005,-43.465271
133.972511,-59.962896
69.726531,-14.707788
124.069235,27.466145
135.669750,-66.777912
102.591297,85.221963
129.841012,-33.786770
71.235067,1.012648
30.136495,70.353726
131.042088,-27.834338
91.446970,-52.564537
32.478449,-39.363590
61.313772,34.744196
17.289571,9.383662
103.234831,-56.503090
76.381032,-39.686272
44.135538,79.941632
92.675598,-30.906119
99.646299,-23.543035
157.046370,-77.898575
152.004777,38.234496
93.260938,38.033229
178.816330,-84.533886
128.848142,14.752033
91.171366,-43.381152
177.639830,-36.998085
71.666977,-77.784187
21.491796,39.872198
12.236826,-57.801667
9.024169,1.461591
58.791109,-31.980492
132.925569,-50.718150
141.705120,-78.361298
13.225125,28.840013
35.111006,60.594772
6.489520,50.494364
61.276705,-13.856972
119.652174,52.109449
143.012011,18.873325
165.031777,59.997123
29.646803,-50.779871
143.205342,65.536866
171.530077,-65.275600
32.031435,-41.045826
170.495771,69.368722
53.574920,-44.761445
166.708656,-39.138896
7.042103,-83.833485
62.842996,71.745071
159.613745,72.264895
172.909709,62.715309
96.973803,-55.893044
21.201510,-18.064233
48.750339,-18.692743
14.113094,-58.143807
84.714516,80.889079
19.385670,79.223315
81.185217,36.081876
30.009018,61.815598
6.946364,79.573996
4.813997,86.025268
37.205573,78.961588
131.111928,-58.806351
20.844963,44.348268
140.567944,-72.507458
67.123677,55.872886
133.756863,-62.188483
76.206734,-42.442007
54.020661,53.953034
165.905150,44.269870
35.072565,51.664589
151.510059,62.694584
65.302015,1.362886
38.279223,77.768628
120.213040,72.068160
37.565307,37.898973
29.373649,-43.401517
167.686002,7.170500
133.464261,-12.680575
158.296933,-7.014630
176.727115,-36.855589
24.301188,-55.367327
21.297738,54.514619
168.370569,-6.850209
145.713399,25.842020
38.522701,47.313712
159.775409,-81.162774
10.735228,27.724653
53.225937,-76.202280
87.622477,31.828405
125.129626,60.687466
79.052057,-1.107432
157.240979,36.332546
176.687079,-3.192051
43.667388,19.065269
43.269190,66.399954
52.814563,17.901203
165.558654,-79.640721
137.736070,57.616629
37.960322,-83.050623
94.614806,-76.926324
164.726931,18.447448
51.681578,-31.435811
164.836639,18.589323
73.603430,-83.031204
21.967220,-0.375500
99.380074,75.790549
75.529879,41.093793
105.239668,-17.097409
162.652013,64.906653
27.089964,50.161023
148.650891,75.669976
75.845732,-13.315679
134.565340,-44.692177
141.965313,-62.233181
41.588040,9.932251
55.014708,39.063620
154.904681,47.704564
110.948730,0.154385
129.431292,-26.221210
77.873481,81.439418
148.313165,-88.127536
146.635176,32.829487
90.077944,-45.722373
168.091988,31.474262
74.508566,64.850841
145.580413,-64.623075
86.116818,-28.757291
56.681159,67.894904
71.789787,-63.332777
110.073675,-46.618640
169.009987,35.682728
88.802574,-20.748826
104.023003,-68.713911
70.778166,38.624221
153.994444,63.145138
127.449201,-53.742832
61.640254,43.434922
56.288177,44.782568
139.628088,-40.686089
13.294910,7.442275
25.463769,21.282883
62.502758,28.534624
70.885218,-14.984654
112.978886,24.707593
104.245556,33.622666
139.143951,68.715345
100.241673,-6.183304
53.675002,-72.020376
179.959781,39.492656
104.001286,-56.018944
143.420102,-55.025995
1.435279,-45.079590
90.316919,10.873685
24.847987,24.555560
114.220782,-82.136749
7.667559,31.122189
42.970007,-48.453814
2.233146,48.466106
56.805890,-79.640322
8.851985,-75.629377
63.420741,3.861491
18.301128,49.301685
146.694105,-16.307685
16.948428,-24.537219
124.444027,-55.476577
95.849287,-81.549069
13.234004,-43.244891
19.940976,89.247585
128.872214,86.742474
28.949758,-27.612881
132.959654,79.294584
31.758875,-30.101769
148.779788,-29.897004
148.541705,80.521052
97.339511,-12.299628
85.369841,-64.612633
109.922656,31.663954
10.595382,80.000630
83.406073,-79.213717
120.617981,18.576516
97.911666,-89.385184
68.222435,46.397909
121.703115,-52.068489
42.271617,-20.812182
36.512395,-27.395632
44.406247,-76.555093
56.295114,-24.055288
58.170274,28.403127
38.202474,-12.727017
86.854747,49.134628
30.284976,89.596910
21.598258,77.299627
3.370701,-86.577039
30.037994,-43.476941
62.093434,41.836671
64.965847,53.161637
58.862358,-9.880930
90.578099,41.130415
169.780314,25.072582
15.741590,-72.922521
26.195753,61.396329
116.700715,-1.274913
162.015055,4.083978
128.482923,88.082948
133.986495,-80.279577
52.119041,49.011411
166.892353,18.585944
10.622925,-56.397240
38.958595,-47.181968
146.606123,-77.312753
98.797849,-78.304599
146.539979,-66.924769
118.564702,20.416895
18.577870,-8.479869
153.546118,-86.823234
119.277895,-28.867922
122.867490,-69.735040
27.212497,-69.212937
164.644405,-18.408140
152.870009,1.548660
131.248349,-62.130043
42.766910,-84.605884
39.050177,-84.349964
28.024425,-49.098503
74.712033,-37.885105
67.841583,48.439829
42.377237,-82.132077
9.675625,18.093500
164.717987,-62.845141
159.261852,-86.436744
66.302516,-75.340528
130.198883,-81.264544
134.627741,-31.684570
70.451484,19.960491
135.762589,49.076129
100.372448,-3.594856
11.731568,-51.465319
113.690814,23.438037
19.900778,61.834585
26.018179,84.482826
35.606354,-31.274548
165.018637,73.959229
126.276414,-85.629417
38.315082,35.065399
77.604929,-34.378724
18.036330,35.614009
136.075546,-38.546198
96.922887,47.511686
69.640367,-19.825524
47.788633,31.114855
160.704761,5.621106
155.742598,-53.109846
75.701139,73.552031
112.472427,10.403746
3.930776,21.430171
68.367988,-46.204267
84.280320,57.931082
171.591842,-70.566593
59.987998,89.152767
160.123329,41.628952
166.670181,-50.481907
124.152850,-35.285550
151.022645,73.958685
9.683714,-74.905326
53.620605,39.893386
46.903812,5.912808
52.948767,77.820934
156.641063,41.259063
79.771485,8.182487
112.645515,5.132719
137.940717,67.900278
158.756863,70.737804
69.385600,-80.309491
67.329909,-89.622592
44.199084,-0.866979
13.088724,11.206183
110.196397,-78.932248
136.753179,55.653128
177.946755,-88.380338
25.706024,-38.388265
67.420294,-7.658321
87.929146,-87.731929
138.734771,59.105978
46.314667,-68.373049
159.742897,-10.925157
11.264258,20.907983
170.952766,35.240871
156.781906,-44.216953
98.662879,47.044152
112.740878,80.903865
68.526936,-81.280457
20.563666,54.352331
131.012482,-88.276080
115.014343,-12.566934
174.144303,-25.316981
99.931406,-36.518826
103.638931,28.010108
24.458731,1.081239
133.601209,73.433943
48.495222,73.784078
165.581801,57.117798
147.823912,69.829072
142.947351,80.109009
93.289838,63.913487
29.284690,-71.401255
72.034685,63.018993
179.853264,-1.370596
12.516672,44.350171
55.120195,8.620800
116.316226,-50.223228
81.533699,37.476007
58.054098,-53.588071
87.553030,-68.630373
159.099417,-46.926168
40.637040,54.719845
135.530479,47.907552
27.960178,-68.853502
34.111726,54.603466
6.711637,75.838653
27.873142,44.947215
128.281700,46.158693
129.061333,-68.547383
25.546332,-61.700109
14.179208,61.431211
66.436356,-52.981196
82.739098,-54.297111
63.886660,31.456343
46.215757,-70.761912
40.301541,-14.962322
15.638774,-38.470210
176.395257,-15.669740
164.035003,-16.009985
54.623228,27.653468
138.138578,-46.496332
170.412265,41.485434
126.711283,-61.033285
135.917493,-28.693241
121.991101,33.190235
49.219451,-46.708240
170.227006,-21.864903
140.192396,6.998505
118.593748,-52.849182
109.008534,-73.460844
147.806072,63.828267
9.139626,-59.511328
67.542432,88.637558
61.641420,-0.706379
171.064123,-69.885101
68.313786,15.273358
161.277999,-64.380027
87.686645,-53.610886
164.921837,8.891639
43.396973,25.777199
172.980269,34.186300
54.894018,-84.154085
143.527627,-68.379652
162.855917,55.361444
59.726150,37.481425
176.283195,-31.564153
174.873351,19.209642
166.983373,14.721051
23.930493,-15.212053
128.013825,-42.808766
3.893190,-43.118802
97.055087,25.829915
58.348509,-89.893185
137.911524,-63.129540
32.152014,-72.677439
154.608341,-1.615396
86.126947,56.658218
157.518484,-80.216750
103.029163,-3.722402
40.675014,-43.195867
0.199270,-4.799127
86.132622,-4.797208
63.197471,-25.702598
162.251455,65.819394
40.793613,-67.416056
111.858203,65.650062
50.969066,-63.998915
42.235899,-58.930810
132.940701,86.333263
28.599379,42.802660
104.598213,31.224075
172.144360,0.938105
34.689095,-53.840799
24.264646,36.418160
31.463126,-75.734700
174.203865,-34.523452
172.389257,33.207655
38.128399,-32.843288
125.227891,65.990465
165.624138,-60.590053
118.618549,-19.356101
108.325976,-52.771023
125.485314,66.810407
38.436901,-59.662430
148.583362,77.422040
31.114404,-66.162791
91.859888,85.242368
25.453952,-78.643326
97.510015,-5.135866
102.862185,57.563573
0.894609,51.367994
59.706511,41.453063
156.746676,7.482154
23.722042,-58.455853
164.869074,-89.275917
70.362304,78.765674
175.481058,52.859788
131.471201,59.438752
162.035612,85.740738
76.112837,47.286361
151.228774,15.404070
131.323104,-16.207512
78.303983,70.271364
96.919558,-60.614393
110.108498,39.517185
102.200323,-76.250521
98.169599,-68.780652
159.331515,0.691627
169.229228,50.695549
174.686773,-21.173753
116.680289,35.095071
47.655511,-24.701945
79.873639,-67.181178
35.181491,-33.381076
130.193804,5.072232
119.203173,6.592895
27.100846,-68.868839
138.675775,-39.174539
42.577923,81.721193
80.148397,-56.287393
161.391468,-76.531282
36.763967,-47.596217
52.685117,62.518225
5.070167,-33.640033
95.742019,31.818355
132.974210,0.396552
26.366177,64.930091
107.348409,-4.427133
153.381313,-58.337227
22.332905,-76.851826
6.071679,-52.019559
65.633054,27.622952
37.155424,-82.798556
114.792118,-75.487414
62.183600,72.299654
160.034595,-43.303019
0.084971,-10.658910
126.890528,4.312042
162.699469,45.490260
87.400208,41.961464
55.127554,87.531828
179.577472,-81.853083
30.759063,28.190062
55.820899,63.129687
70.714253,-26.717885
29.315869,-56.786109
149.422081,-32.850785
12.977397,-21.330498
175.484910,49.544987
46.062567,-17.261354
135.826966,19.636498
113.099579,-31.397331
34.339363,72.332880
125.222105,-76.656314
139.793041,18.479031
108.513439,60.472514
126.104398,61.372581
90.258777,-79.646759
130.733019,-14.416503
25.709189,74.867251
123.693878,-15.049245
112.484819,-9.021674
103.189991,49.006794
128.238093,18.734101
87.519557,-54.066741
114.851190,-75.621624
41.926523,-12.271272
95.492221,-70.264992
20.489302,60.948505
9.423841,-87.740599
17.870137,-1.024211
20.729714,46.536221
61.671268,12.981114
63.551484,39.958262
105.576933,-68.565769
161.496007,-2.196780
129.222106,-40.724618
10.131012,23.064292
124.249042,-88.269899
98.893331,-20.289336
104.496071,0.011126
127.078335,-72.118547
45.735474,88.244052
112.632603,-72.978633
151.244110,-3.976072
26.624617,-77.020328
10.352871,-27.244451
127.000268,-82.366813
66.960330,-41.871177
115.179397,63.653114
43.947939,-31.652233
168.718889,1.309057
177.109691,-21.857998
60.742196,16.001406
7.866198,-32.984342
95.998021,2.794055
5.815545,77.091623
13.786817,6.755547
118.805552,12.156067
107.115434,38.857578
168.506641,49.591462
34.279345,-11.601818
178.725294,79.533769
136.417980,-29.186231
112.589320,16.486819
179.510029,57.877274
13.934738,-42.534297
141.489035,-70.643144
111.725168,-70.666500
107.751061,87.134655
37.966819,72.711476
42.135257,-53.029225
60.870664,-58.560565
128.857691,-23.847177
98.058209,-70.060077
28.105360,-36.534279
167.849776,70.995785
78.511821,28.001600
145.322477,20.203301
3.965267,-72.301247
33.900825,-55.114122
2.081512,71.313287
32.572664,-43.512371
53.557798,5.905436
121.317165,-36.727395
43.940262,-66.765367
53.968717,-77.373822
179.902675,83.397325
64.891100,86.647454
69.316739,-40.259779
26.026973,-69.524572
59.449535,-34.619059
152.724903,31.757471
147.230371,79.786284
94.504151,-30.359459
51.362014,4.149167
82.900370,17.304320
156.857872,-41.754010
31.304174,57.944350
50.445840,54.708191
150.500463,0.813259
45.138291,-12.057079
50.639632,83.870738
4.771380,1.803942
11.095373,83.160003
72.125720,-26.945239
112.621980,-69.039391
93.026153,-50.752648
84.731462,49.861637
21.971589,-74.695180
8.247876,26.863986
134.590325,-26.643977
151.307345,88.123491
5.089846,58.359489
65.920135,6.198528
121.614579,37.052208
129.625415,-55.659765
1.289652,-76.594970
173.662846,42.456602
70.700712,27.715681
151.492686,-36.317265
99.718634,21.731073
71.134356,5.751777
164.620600,84.678318
85.950275,-72.419603
120.795794,-54.578371
114.354358,26.268076
49.048193,-67.613767
83.276080,-54.897820
8.821106,50.498142
66.124321,39.603894
64.641333,-22.036260
48.965052,48.819742
48.447068,83.205195
115.938993,52.442365
34.565102,8.664466
62.869447,-43.919680
122.772699,66.359378
53.929964,39.421941
75.234213,78.561778
144.033551,49.241189
72.001657,-40.120465
177.566222,10.434563
58.873135,37.991740
146.102568,79.629212
24.228006,55.993973
126.219819,-30.534103
47.646606,47.558311
149.683908,77.940572
145.766823,83.717327
177.127763,35.374842
75.596829,-13.662649
130.301586,-0.948251
141.481591,-86.451385
164.266728,70.017709
94.182242,7.743874
137.886244,33.547143
163.580159,35.001491
35.328497,68.310186
57.627594,-25.445681
148.510873,79.053256
163.409266,82.905288
50.790304,39.479553
99.098355,-15.408362
62.808840,-28.873658
115.668350,54.954320
140.166953,-44.169685
110.122287,-35.158560
101.139688,-21.617095
88.819767,1.424627
84.905477,-36.141368
157.592925,20.557340
109.255838,64.768438
77.575273,-65.689780
84.495504,-79.314602
38.748904,-88.367571
105.413552,78.382732
31.467469,83.294092
37.119541,-3.962984
73.281730,38.271377
68.551158,57.639367
160.354188,-79.340379
86.969687,-25.023902
0.409016,-4.861155
51.136855,-32.627405
179.614256,-28.109320
2.619829,89.865432
119.654526,20.709990
34.499291,-43.670857
111.433762,-39.030798
174.136503,58.058594
154.014163,-55.408231
129.944873,24.824079
3.630778,71.592889
70.583814,37.945178
132.644739,84.657866
127.495135,-39.851939
48.885083,-64.656532
98.513080,-22.960920
94.807127,27.695979
86.433742,-69.724034
142.875934,74.431866
66.768913,-32.668289
163.242902,44.469303
143.543156,76.619186
25.179415,-18.721312
18.755003,-69.177264
128.072919,11.861406
164.452200,-32.846141
89.875282,33.731042
175.362465,-4.958417
124.660974,-37.964146
128.253667,25.863600
28.187019,-7.594988
164.882799,-27.622436
46.033216,-27.686225
17.805568,81.812349
61.756338,-55.766474
178.635848,-82.818994
134.872233,49.684744
62.563654,8.835649
63.055855,56.969425
109.512231,4.643731
59.430311,-89.898056
78.598198,61.023722
81.850246,42.514210
114.037623,-81.721572
176.294822,10.243148
77.964885,-5.416894
97.407534,-71.800563
15.787368,46.740050
90.709731,-85.697285
90.482430,21.499749
60.106980,-8.543915
169.470066,-66.551466
58.882455,-4.865065
0.867392,84.765108
37.231418,-13.398582
92.208220,-45.156503
49.347286,87.160637
35.011597,-40.776228
50.316715,-72.646390
39.045226,8.246118
50.370556,-58.355299
109.891251,-76.942562
177.090614,57.456903
172.115228,-43.315223
147.201555,13.173687
50.778063,-87.578251
21.960700,6.949734
143.601857,1.374087
107.555202,-50.875405
31.916342,-37.512400
1.903808,-87.815739
154.773023,-36.630642
83.909665,-42.552611
35.197836,85.214727
85.226882,-5.412292
112.455155,51.496659
84.517451,70.101658
137.538106,-52.578523
167.019149,12.831407
31.162367,-79.532805
73.554437,-69.723033
127.790304,-55.400816
108.894667,-2.874912
120.769506,73.043879
158.989501,84.749832
17.480925,61.165375
152.569221,56.616667
14.424543,5.270508
53.133992,-66.205670
59.360015,-32.443780
114.906567,-30.547012
101.454448,11.585474
14.719997,65.107853
11.380599,89.215043
15.860113,-67.804538
144.951767,26.769395
17.027458,-4.026019
149.122901,14.778343
40.454673,-23.194070
137.715166,-63.631784
93.178504,-60.961926
151.027028,-83.552125
30.344355,-71.548060
146.235553,-87.802070
1.734808,81.338847
18.155706,-6.724204
179.448301,77.847768
158.478706,1.615137
65.590576,-22.436445
129.406647,70.219149
136.695317,79.651838
162.981932,10.961552
95.933138,4.783018
71.755763,-6.697009
3.565842,-44.407135
155.204942,-59.175101
176.176534,9.183326
153.932728,-80.300633
155.438385,8.367819
100.444579,-42.432838
177.791780,75.249841
52.373268,10.717159
76.529822,29.578830
29.614688,50.726377
26.988319,-41.692822
173.839455,48.571707
7.982329,-43.002646
81.459435,7.472901
79.354900,-55.766186
141.177416,61.476119
61.121377,77.294434
102.930590,60.219120
144.639685,17.621093
110.604257,-76.226737
160.983053,30.147229
119.138652,-74.516874
35.448613,36.513414
56.511427,51.395632
67.725836,40.347276
137.474177,-61.670982
164.732683,-26.651596
5.660745,56.984110
127.307468,-55.376247
9.975996,32.374596
76.792695,-28.466280
70.525028,-25.203937
129.202455,-44.442698
59.321617,76.076035
147.680186,63.134041
145.606371,46.918976
52.407462,-23.244780
114.319257,29.242795
23.575301,66.478395
40.677094,59.985226
150.234228,-21.547133
5.866097,-41.735079
145.134931,22.465008
3.744686,63.674168
99.683479,59.428457
73.008789,27.648335
90.533400,-37.431009
11.872532,21.530535
75.035311,45.610756
121.975094,17.995068
102.062950,5.905084
138.059781,64.878285
128.843272,-51.460110
145.160560,21.883066
70.010750,22.993546
110.442598,42.984964
145.465463,15.704278
92.581293,77.354737
98.490062,41.981924
27.826746,33.305850
24.837055,-19.077947
23.985083,-64.489748
7.437786,-24.754145
167.193567,2.385015
67.779269,-69.344202
54.670277,-48.846943
137.136005,74.801462
59.834610,22.244229
162.981288,6.132828
7.733206,62.205348
17.553819,-66.700949
110.789534,-0.007542
79.377022,-15.958281
128.921788,40.959100
42.805390,80.607623
104.468435,18.618454
171.899764,-14.801762
59.312893,44.343477
81.814272,20.217949
28.600071,73.869288
115.376596,58.374925
37.293534,-22.849414
151.711839,-51.779668
12.640487,-81.596928
131.059038,52.413090
77.660204,86.080494
64.383530,-88.897619
138.059565,-37.140425
163.735036,-35.466636
143.437362,-72.840345
7.279523,-41.127632
92.397199,-14.143396
75.722233,-34.127475
14.810439,64.675698
46.766683,58.800765
44.094843,14.514575
44.954948,21.253855
105.063135,81.904691
16.877600,-32.757645
101.859129,14.768477
27.207761,-8.476700
162.471948,-7.475620
104.616361,66.454807
127.581287,14.648176
82.845174,50.198841
55.069438,81.215346
127.752070,39.489964
85.563090,-27.380783
49.108296,-66.791147
140.487404,-70.804078
7.074450,-25.770634
16.954333,41.485735
120.610981,-42.471452
80.413597,-75.519399
140.832826,9.451459
114.969489,-56.647811
14.519863,-65.892010
139.059447,9.542091
0.125418,78.334803
84.097472,64.212747
73.137832,16.374808
163.004457,-10.670255
153.420424,-47.196081
63.378309,62.316680
19.852905,-65.992798
150.908542,-53.063735
119.913611,63.227494
